elapsed_time_s,vib_x_raw_g,vib_y_raw_g,vib_z_raw_g,vib_x_corr_g,vib_y_corr_g,vib_z_corr_g,vib_x_rms_g,vib_y_rms_g,vib_z_rms_g,rpm,omega_z_dps
2.180000,0.089289,0.140539,0.438619,0.089345,0.129296,0.407916,0.337867,0.246010,0.455119,152.185015,913.407716
2.190000,-0.017127,-0.347513,-0.453932,-0.017138,-0.319712,-0.422157,0.336106,0.247741,0.450794,152.276167,914.063938
2.200000,-0.234346,0.368198,0.202087,-0.234495,0.338742,0.187941,0.336778,0.249193,0.450962,153.342361,914.706279
2.210000,-0.040329,-0.148333,0.425495,-0.040354,-0.136466,0.395711,0.335872,0.247094,0.446954,152.023492,915.334104
2.220000,-0.252601,-0.180365,-0.110105,-0.252763,-0.165936,-0.102398,0.335126,0.246389,0.446993,151.950326,915.946793
2.230000,0.261971,0.139628,-0.131378,0.262140,0.128458,-0.122181,0.334645,0.245492,0.443399,152.434202,916.543743
2.240000,-0.386627,-0.173809,0.680398,-0.386878,-0.159905,0.632770,0.335525,0.245582,0.444555,152.292194,917.124363
2.250000,0.665470,0.455267,0.348121,0.665903,0.418846,0.323752,0.338237,0.247176,0.445732,152.653132,917.688080
2.260000,-0.302538,-0.227130,-0.796580,-0.302736,-0.208959,-0.740820,0.338459,0.247617,0.449709,153.249457,918.234339
2.270000,0.448976,0.527514,0.605886,0.449271,0.485313,0.563474,0.339685,0.249181,0.451296,153.513089,918.762599
2.280000,-0.329747,-0.742554,0.672340,-0.329965,-0.683150,0.625277,0.338610,0.255081,0.454533,154.041837,919.272340
2.290000,0.102816,0.312502,-0.484003,0.102884,0.287502,-0.450123,0.338153,0.254606,0.453931,152.925506,919.763059
2.300000,-0.070578,-0.163137,0.215133,-0.070625,-0.150086,0.200074,0.337914,0.252463,0.454360,154.691648,920.234270
2.310000,-0.210761,0.365229,0.875553,-0.210902,0.336011,0.814265,0.337995,0.253918,0.460634,154.438678,920.685509
2.320000,0.004337,-0.277311,-0.316914,0.004340,-0.255126,-0.294730,0.337990,0.255170,0.460874,153.417625,921.116331
2.330000,-0.115797,-0.122793,-0.556539,-0.115875,-0.112969,-0.517582,0.337592,0.255298,0.460465,152.442008,921.526310
2.340000,0.554731,0.220205,0.106162,0.555106,0.202588,0.098730,0.338711,0.255843,0.456782,153.610951,921.915042
2.350000,-0.417278,-0.092238,-0.371466,-0.417562,-0.084859,-0.345464,0.337889,0.255840,0.458069,153.749944,922.282142
2.360000,0.552476,0.211067,-0.735112,0.552853,0.194182,-0.683654,0.339424,0.252113,0.457879,152.621584,922.627249
2.370000,-0.138003,-0.108681,0.485758,-0.138098,-0.099987,0.451755,0.338840,0.252262,0.458350,153.861920,922.950022
2.380000,0.167321,0.304421,0.451058,0.167436,0.280067,0.419484,0.337078,0.251089,0.456501,153.774947,923.250142
2.390000,-0.021185,-0.634256,-0.850312,-0.021199,-0.583515,-0.790790,0.336055,0.252795,0.461715,153.528363,923.527314
2.400000,-0.295429,0.268316,-0.495040,-0.295634,0.246850,-0.460388,0.337328,0.253503,0.463547,154.276858,923.781263
2.410000,-0.152430,-0.248435,0.135804,-0.152537,-0.228560,0.126298,0.336867,0.253795,0.457470,154.504631,924.011738
2.420000,-0.236292,-0.127474,-0.797964,-0.236457,-0.117276,-0.742106,0.335773,0.253857,0.461228,153.793330,924.218513
2.430000,0.355371,-0.165006,-0.280983,0.355620,-0.151805,-0.261314,0.337107,0.254302,0.461615,154.181637,924.401384
2.440000,-0.251222,-0.159312,0.339162,-0.251400,-0.146567,0.315420,0.336436,0.254723,0.459294,153.765966,924.560169
2.450000,0.327022,0.105485,0.099833,0.327254,0.097046,0.092844,0.337195,0.254900,0.459226,153.722483,924.694712
2.460000,-0.236721,-0.289741,-0.365098,-0.236890,-0.266562,-0.339541,0.335723,0.255358,0.459147,154.173895,924.804881
2.470000,0.317808,0.473374,0.626237,0.318035,0.435504,0.582400,0.334938,0.258096,0.460882,154.410138,924.890565
2.480000,-0.279959,-0.386884,0.317076,-0.280160,-0.355934,0.294881,0.335670,0.257233,0.459167,153.876967,924.951682
2.490000,0.163549,0.609824,-0.845594,0.163667,0.561038,-0.786403,0.335950,0.262247,0.462609,153.057860,924.988171
2.500000,0.015366,0.011569,-0.239953,0.015377,0.010644,-0.223156,0.335578,0.261644,0.462807,154.459558,924.999995
2.510000,-0.040736,0.298637,0.067578,-0.040766,0.274746,0.062847,0.334343,0.260572,0.460766,153.366245,924.987143
2.520000,0.345265,-0.163489,0.241348,0.345517,-0.150410,0.224454,0.335251,0.260997,0.458509,154.219270,924.949627
2.530000,-0.299636,0.108563,-0.221983,-0.299855,0.099878,-0.206445,0.332132,0.259964,0.458348,155.037427,924.887485
2.540000,0.445885,-0.069303,0.846800,0.446212,-0.063759,0.787524,0.333372,0.259877,0.460872,154.125048,924.800778
2.550000,-0.468851,-0.214875,0.101427,-0.469197,-0.197685,0.094327,0.334901,0.259994,0.460317,153.520057,924.689592
2.560000,0.465299,0.434403,-0.546304,0.465643,0.399650,-0.508063,0.326993,0.261734,0.458698,153.361750,924.554036
2.570000,-0.264431,-0.287792,0.479707,-0.264628,-0.264768,0.446127,0.328029,0.262892,0.460674,154.650938,924.394244
2.580000,0.386047,0.314572,0.204872,0.386335,0.289406,0.190531,0.329503,0.260015,0.460164,154.026588,924.210374
2.590000,-0.213865,-0.475202,-0.146684,-0.214025,-0.437186,-0.136417,0.330166,0.258763,0.455405,154.270304,924.002607
2.600000,-0.090333,0.525319,0.295873,-0.090401,0.483294,0.275162,0.330079,0.262793,0.455965,154.425009,923.771148
2.610000,0.109351,-0.057277,0.381414,0.109433,-0.052695,0.354715,0.329967,0.262802,0.453709,153.894870,923.516227
2.620000,-0.198812,0.188365,-0.243002,-0.198963,0.173295,-0.225992,0.327441,0.263300,0.448911,153.718713,923.238094
2.630000,0.239199,0.058007,-0.204016,0.239381,0.053366,-0.189735,0.326426,0.263332,0.449289,153.349163,922.937023
2.640000,-0.400756,-0.254716,0.459860,-0.401062,-0.234339,0.427670,0.323595,0.264130,0.449070,152.227633,922.613313
2.650000,0.569537,-0.006564,-0.146545,0.569973,-0.006039,-0.136287,0.323790,0.263769,0.449217,152.952214,922.267283
2.660000,-0.563787,-0.309384,-0.312187,-0.564221,-0.284634,-0.290334,0.325332,0.264186,0.447299,153.615082,921.899274
2.670000,0.396550,0.156078,0.420479,0.396856,0.143592,0.391046,0.326706,0.263839,0.447139,153.497311,921.509649
2.680000,-0.512288,-0.267581,0.369235,-0.512685,-0.246174,0.343389,0.330486,0.263176,0.444716,153.718246,921.098793
2.690000,0.242301,0.420623,-0.539821,0.242490,0.386973,-0.502034,0.331369,0.263470,0.443274,153.381175,920.667112
2.700000,-0.036060,-0.368089,-0.012262,-0.036088,-0.338642,-0.011404,0.331357,0.263981,0.442048,153.448851,920.215032
2.710000,-0.125374,0.251215,0.786959,-0.125472,0.231118,0.731872,0.331408,0.264589,0.445777,153.684399,919.742998
2.720000,0.141682,-0.013446,-0.179285,0.141793,-0.012371,-0.166735,0.330478,0.263755,0.445797,152.766057,919.251478
2.730000,-0.259723,0.310983,0.076087,-0.259928,0.286104,0.070761,0.329019,0.264817,0.443724,152.979914,918.740955
2.740000,0.272102,0.112185,0.729997,0.272317,0.103210,0.678897,0.328633,0.264734,0.445984,152.231716,918.211934
2.750000,-0.403417,-0.341665,0.235576,-0.403738,-0.314332,0.219086,0.322397,0.266501,0.446435,153.430603,917.664937
2.760000,0.205946,0.288538,-0.617445,0.206111,0.265455,-0.574224,0.315868,0.267469,0.447793,152.869293,917.100504
2.770000,-0.311717,-0.133865,0.574957,-0.311966,-0.123156,0.534710,0.316691,0.266337,0.449218,152.998110,916.519192
2.780000,0.253736,0.124682,0.624518,0.253940,0.114707,0.580802,0.317701,0.262181,0.451111,153.424837,915.921575
2.790000,0.030222,-0.179201,-0.437398,0.030246,-0.164865,-0.406780,0.316495,0.262352,0.447272,153.091147,915.308242
2.800000,0.046163,0.300457,-0.142508,0.046200,0.276421,-0.132533,0.316392,0.261528,0.446871,152.416633,914.679800
2.810000,-0.036302,-0.472507,0.624176,-0.036331,-0.434706,0.580483,0.314707,0.265089,0.449325,152.733321,914.036868
2.820000,-0.132498,0.543309,0.046131,-0.132606,0.499845,0.042902,0.314856,0.268310,0.449123,151.514161,913.380081
2.830000,0.446664,-0.100573,-0.154900,0.447030,-0.092527,-0.144057,0.316861,0.268258,0.446712,152.335303,912.710088
2.840000,-0.500476,-0.088112,0.545226,-0.500887,-0.081063,0.507060,0.318994,0.268355,0.446686,152.074046,912.027549
2.850000,0.445297,0.001826,-0.237997,0.445664,0.001680,-0.221337,0.321274,0.268156,0.446903,151.079722,911.333138
2.860000,-0.603684,-0.269226,-0.433394,-0.604183,-0.247688,-0.403057,0.321122,0.267961,0.446322,152.439917,910.627541
2.870000,-0.069506,0.155447,0.583536,-0.069564,0.143011,0.542689,0.317675,0.261668,0.449485,151.299870,909.911454
2.880000,-0.212290,-0.395567,0.266940,-0.212467,-0.363922,0.248255,0.316796,0.264181,0.448359,151.872545,909.185584
2.890000,0.426076,0.181285,-0.596299,0.426432,0.166782,-0.554558,0.319315,0.264467,0.448384,151.198474,908.450647
2.900000,-0.013046,-0.251051,-0.268691,-0.013057,-0.230967,-0.249883,0.316656,0.264132,0.449033,151.781333,907.707370
2.910000,-0.034440,0.207328,0.912118,-0.034469,0.190742,0.848270,0.315910,0.263701,0.450338,151.815545,906.956484
2.920000,-0.117679,-0.031277,-0.270332,-0.117778,-0.028775,-0.251409,0.315406,0.263659,0.450291,150.618097,906.198733
2.930000,-0.173117,0.160515,-0.525886,-0.173264,0.147673,-0.489074,0.313930,0.264072,0.448829,150.140611,905.434863
2.940000,0.437421,0.162731,0.676249,0.437793,0.149713,0.628911,0.315592,0.264494,0.443798,150.711900,904.665628
2.950000,-0.002867,-0.033040,-0.130509,-0.002869,-0.030396,-0.121373,0.314371,0.263850,0.443897,151.073090,903.891789
2.960000,0.265296,0.407580,-0.776641,0.265523,0.374974,-0.722276,0.314569,0.266498,0.446944,150.333362,903.114108
2.970000,-0.261639,-0.352507,0.628689,-0.261864,-0.324306,0.584681,0.313708,0.266242,0.449383,150.082130,902.333353
2.980000,-0.022489,0.304626,0.233907,-0.022509,0.280256,0.217534,0.312036,0.264315,0.447551,150.502524,901.550295
2.990000,-0.054016,-0.157588,-0.595919,-0.054063,-0.144981,-0.554205,0.310135,0.261039,0.444793,148.746859,900.765707
3.000000,-0.064261,0.339069,-0.293269,-0.064316,0.311944,-0.272741,0.310202,0.262120,0.443709,149.664369,899.980363
3.010000,0.043713,-0.097563,0.536253,0.043751,-0.089758,0.498715,0.310035,0.260745,0.444137,149.173942,899.195039
3.020000,-0.160884,0.256755,-0.210500,-0.161024,0.236214,-0.195765,0.309974,0.261800,0.444463,149.882492,898.410509
3.030000,0.218103,0.021492,-0.468273,0.218294,0.019773,-0.435494,0.309399,0.261763,0.445468,149.236467,897.627548
3.040000,-0.358316,-0.014806,0.571192,-0.358631,-0.013622,0.531209,0.310279,0.261728,0.447260,148.916904,896.846929
3.050000,0.474501,0.162912,-0.006103,0.474920,0.149879,-0.005676,0.311974,0.262146,0.446550,149.167988,896.069422
3.060000,-0.069717,-0.080522,0.034786,-0.069778,-0.074080,0.032351,0.310967,0.261484,0.443890,148.481761,895.295794
3.070000,-0.006878,0.365656,0.439064,-0.006884,0.336403,0.408330,0.305538,0.263503,0.444199,149.081240,894.526810
3.080000,-0.384262,-0.319191,-0.271373,-0.384604,-0.293656,-0.252377,0.305594,0.263260,0.434273,148.619352,893.763228
3.090000,-0.059991,0.388084,-0.338096,-0.060045,0.357037,-0.314429,0.304561,0.263170,0.433066,148.645591,893.005802
3.100000,-0.065702,-0.469276,-0.070754,-0.065761,-0.431734,-0.065801,0.303933,0.265990,0.432895,148.350644,892.255280
3.110000,-0.174077,0.209502,0.634164,-0.174234,0.192742,0.589772,0.304160,0.265922,0.434214,149.041532,891.512402
3.120000,-0.164373,-0.405859,-0.407341,-0.164521,-0.373391,-0.378827,0.304597,0.266594,0.433410,148.408557,890.777901
3.130000,-0.068440,0.334550,-0.269485,-0.068502,0.307786,-0.250621,0.304660,0.267229,0.433769,148.604340,890.052504
3.140000,0.212103,-0.038478,-0.032687,0.212296,-0.035400,-0.030399,0.299756,0.267234,0.429674,148.462713,889.336924
3.150000,-0.160054,-0.391959,-0.069719,-0.160200,-0.360602,-0.064839,0.292944,0.269407,0.429705,147.702236,888.631870
3.160000,0.676077,0.146875,-0.667646,0.676695,0.135125,-0.620911,0.296846,0.267211,0.430503,148.274659,887.938037
3.170000,-0.031135,-0.267595,0.671095,-0.031164,-0.246187,0.624118,0.295308,0.267445,0.431358,148.050572,887.256109
3.180000,0.467908,0.551365,0.259300,0.468339,0.507256,0.241149,0.298866,0.271906,0.430102,147.921284,886.586760
3.190000,-0.238068,-0.353796,-0.264763,-0.238287,-0.325493,-0.246230,0.299809,0.271975,0.428733,147.455762,885.930651
3.200000,-0.053116,0.005010,-0.301239,-0.053165,0.004610,-0.280152,0.298938,0.269857,0.429236,147.334649,885.288428
3.210000,0.228565,-0.135974,0.457891,0.228777,-0.125096,0.425838,0.299785,0.269802,0.429524,147.836230,884.660727
3.220000,0.005751,0.400088,-0.363929,0.005756,0.368081,-0.338454,0.298718,0.271795,0.430734,148.432341,884.048166
3.230000,0.251878,-0.073097,-0.392083,0.252113,-0.067250,-0.364637,0.298632,0.271575,0.432102,146.826828,883.451350
3.240000,-0.316694,-0.080363,0.721616,-0.316990,-0.073934,0.671102,0.297807,0.271205,0.432680,147.412369,882.870869
3.250000,0.417117,0.252817,-0.135272,0.417510,0.232591,-0.125803,0.293254,0.268958,0.431650,146.868090,882.307295
3.260000,-0.600677,-0.580176,-0.701758,-0.601243,-0.533762,-0.652635,0.297819,0.273406,0.430224,147.352626,881.761184
3.270000,0.115413,0.167969,0.227643,0.115522,0.154531,0.211708,0.294637,0.269508,0.427044,147.091336,881.233075
3.280000,-0.364984,-0.293935,0.170205,-0.365330,-0.270420,0.158291,0.295054,0.262105,0.422738,147.317311,880.723491
3.290000,0.234074,0.155997,-0.850439,0.234297,0.143518,-0.790908,0.295804,0.260918,0.427711,145.308096,880.232933
3.300000,-0.335077,-0.638040,-0.138129,-0.335397,-0.586996,-0.128460,0.297616,0.267018,0.427435,146.326440,879.761886
3.310000,-0.275073,0.037255,0.328756,-0.275336,0.034275,0.305743,0.298142,0.264918,0.420720,146.057710,879.310815
3.320000,0.573464,0.057592,0.004097,0.574015,0.052984,0.003810,0.303617,0.263740,0.419687,146.426034,878.880166
3.330000,-0.373537,0.110462,-0.579080,-0.373897,0.101625,-0.538544,0.305691,0.263693,0.419951,146.049794,878.470362
3.340000,0.726173,0.143838,0.567953,0.726875,0.132331,0.528197,0.309272,0.263247,0.423144,146.026480,878.081809
3.350000,-0.384742,-0.203099,0.212921,-0.385115,-0.186851,0.198016,0.308851,0.263773,0.422196,146.626745,877.714891
3.360000,0.587417,0.444205,-0.284285,0.587987,0.408669,-0.264385,0.309499,0.266212,0.417462,147.179292,877.369968
3.370000,-0.281819,-0.273512,0.341042,-0.282094,-0.251631,0.317169,0.310475,0.267212,0.416221,144.762649,877.047383
3.380000,0.423361,0.443387,0.652245,0.423775,0.407916,0.606587,0.312906,0.268853,0.418521,145.969350,876.747453
3.390000,-0.042747,-0.292402,-0.256038,-0.042789,-0.269010,-0.238115,0.312928,0.263819,0.411671,146.234439,876.470474
3.400000,0.106105,-0.040349,-0.123593,0.106209,-0.037121,-0.114941,0.311709,0.262688,0.409250,146.038486,876.216719
3.410000,0.040198,-0.387236,0.610934,0.040237,-0.356257,0.568168,0.311362,0.264106,0.412982,145.825173,875.986440
3.420000,-0.423244,0.149646,-0.341857,-0.423662,0.137674,-0.317927,0.313340,0.264204,0.407502,145.286577,875.779864
3.430000,0.442075,0.139720,0.130762,0.442514,0.128542,0.121609,0.314445,0.264081,0.406845,145.461529,875.597193
3.440000,-0.429549,0.146135,0.545722,-0.429976,0.134444,0.507521,0.316374,0.264016,0.408783,146.268926,875.438609
3.450000,0.318365,0.183290,-0.212975,0.318683,0.168627,-0.198067,0.316286,0.264376,0.409158,146.421926,875.304269
3.460000,-0.503818,-0.015101,-1.054668,-0.504322,-0.013893,-0.980841,0.319404,0.263033,0.419378,145.914055,875.194304
3.470000,0.679146,0.232392,0.759353,0.679828,0.213801,0.706198,0.325007,0.260282,0.421275,145.433384,875.108824
3.480000,-0.277306,-0.142348,0.192630,-0.277585,-0.130960,0.179146,0.324985,0.258169,0.420624,145.889174,875.047912
3.490000,0.556231,0.070838,-0.275178,0.556792,0.065171,-0.255916,0.329313,0.252083,0.413999,145.715252,875.011629
3.500000,-0.030091,-0.100976,0.232100,-0.030121,-0.092898,0.215853,0.329324,0.252252,0.413960,146.106137,875.000010
3.510000,0.039681,0.225568,0.205129,0.039722,0.207522,0.190770,0.329322,0.251609,0.414352,145.894661,875.013068
3.520000,0.249034,0.227086,-0.522550,0.249288,0.208919,-0.485971,0.328452,0.252026,0.416587,145.530903,875.050789
3.530000,-0.201879,0.239641,-0.012631,-0.202085,0.220470,-0.011747,0.327704,0.252792,0.416077,145.947526,875.113136
3.540000,0.474147,-0.047474,0.408060,0.474633,-0.043676,0.379495,0.328103,0.252749,0.410315,145.276972,875.200047
3.550000,-0.603672,0.226069,0.191569,-0.604292,0.207983,0.178160,0.330306,0.252831,0.410593,146.295245,875.311437
3.560000,0.325331,0.252148,-0.401053,0.325666,0.231976,-0.372979,0.328625,0.250728,0.409141,146.499034,875.447196
3.570000,-0.450581,-0.110833,0.129099,-0.451046,-0.101966,0.120062,0.330649,0.249535,0.406879,145.345279,875.607189
3.580000,0.487328,0.150736,0.761190,0.487832,0.138677,0.707907,0.331987,0.248239,0.412552,146.175733,875.791259
3.590000,-0.152830,-0.353602,-0.284854,-0.152988,-0.325314,-0.264915,0.331650,0.246514,0.413176,145.504240,875.999224
3.600000,-0.029420,0.460064,-0.038072,-0.029451,0.423259,-0.035407,0.331540,0.245408,0.412274,146.574322,876.230879
3.610000,0.225763,-0.316607,1.060476,0.225998,-0.291278,0.986243,0.332129,0.247074,0.422420,146.533059,876.485995
3.620000,-0.302089,0.040034,-0.663830,-0.302405,0.036832,-0.617362,0.332909,0.246493,0.426309,146.012298,876.764321
3.630000,0.181493,-0.303401,-0.331500,0.181684,-0.279129,-0.308295,0.332544,0.248011,0.427001,146.675064,877.065581
3.640000,-0.471470,-0.066156,0.338503,-0.471967,-0.060863,0.314807,0.333473,0.246977,0.426018,146.016034,877.389478
3.650000,0.484885,0.014590,-0.060390,0.485397,0.013422,-0.056163,0.332132,0.246980,0.425837,145.967777,877.735693
3.660000,-0.315056,0.082771,-0.333001,-0.315389,0.076149,-0.309691,0.328821,0.245452,0.425974,146.066287,878.103884
3.670000,0.281181,-0.104695,0.339886,0.281479,-0.096319,0.316094,0.327628,0.245221,0.425351,146.345189,878.493687
3.680000,-0.676691,-0.360879,0.081748,-0.677411,-0.332009,0.076025,0.330607,0.246231,0.424031,146.322414,878.904718
3.690000,0.219335,0.323754,-0.427600,0.219569,0.297853,-0.397668,0.330446,0.244989,0.422922,146.633268,879.336571
3.700000,-0.068644,-0.347300,-0.172861,-0.068717,-0.319516,-0.160760,0.330498,0.244731,0.423226,146.323941,879.788820
3.710000,-0.203798,0.105733,0.698099,-0.204017,0.097274,0.649232,0.330889,0.243832,0.421876,147.092518,880.261018
3.720000,0.489320,-0.069005,-0.454301,0.489846,-0.063485,-0.422500,0.334195,0.243911,0.423658,147.302601,880.752699
3.730000,-0.484601,0.393337,-0.078314,-0.485123,0.361870,-0.072832,0.336696,0.244916,0.423662,146.629299,881.263378
3.740000,0.454916,0.318171,0.604951,0.455408,0.292717,0.562605,0.338669,0.246443,0.421954,146.251838,881.792551
3.750000,-0.476822,-0.346916,0.365818,-0.477339,-0.319163,0.340210,0.339625,0.246505,0.422756,147.418553,882.339695
3.760000,0.397563,0.084131,-0.352301,0.397996,0.077401,-0.327640,0.341327,0.245193,0.420118,147.719990,882.904271
3.770000,-0.177471,-0.123079,-0.072274,-0.177665,-0.113233,-0.067215,0.340362,0.245146,0.416755,147.165996,883.485722
3.780000,0.105363,0.212467,0.493759,0.105479,0.195470,0.459196,0.339578,0.245656,0.415235,146.703987,884.083472
3.790000,-0.253230,-0.271804,-0.705249,-0.253508,-0.250060,-0.655881,0.340509,0.246374,0.418411,147.582869,884.696933
3.800000,0.139339,0.178753,-0.222868,0.139493,0.164452,-0.207267,0.340763,0.245371,0.418714,148.316584,885.325499
3.810000,0.041434,-0.229680,0.405827,0.041480,-0.211306,0.377419,0.340769,0.242412,0.416385,146.723261,885.968549
3.820000,-0.254962,-0.058039,-0.465984,-0.255244,-0.053396,-0.433366,0.341467,0.237263,0.418612,148.009871,886.625448
3.830000,0.312498,-0.369086,-0.426768,0.312844,-0.339560,-0.396895,0.339970,0.239502,0.420242,147.725774,887.295549
3.840000,-0.484423,-0.068236,0.397537,-0.484961,-0.062777,0.369709,0.339739,0.239447,0.418807,147.568528,887.978190
3.850000,0.477983,-0.305637,-0.451278,0.478516,-0.281186,-0.419688,0.340186,0.241092,0.420322,148.361216,888.672697
3.860000,-0.261912,-0.109887,-0.770558,-0.262204,-0.101096,-0.716619,0.335803,0.240029,0.424478,147.580316,889.378384
3.870000,0.170353,0.491246,0.258213,0.170544,0.451947,0.240138,0.336164,0.243828,0.421679,148.497565,890.094556
3.880000,-0.476461,-0.330377,0.052692,-0.476995,-0.303947,0.049004,0.338865,0.243005,0.420976,149.126713,890.820504
3.890000,0.284754,0.402804,-0.690864,0.285074,0.370580,-0.642503,0.337378,0.245248,0.422225,148.680930,891.555513
